"name","categoryId","categoryName"
"Touch T320R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T319Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T319R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T318Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T318R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T315Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T315R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T314Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T314R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T313Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T313R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T312Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T312R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T311Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T311R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T308Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T308R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T307Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T307R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T516E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T376F","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T375F","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T372H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T372G","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T372F","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T372E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T369H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T367H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T365H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T364H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T362H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T354E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T351H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T350H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T349H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T348H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T344H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T343H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T343E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T342H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T342E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T341E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T340H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T339X","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T339H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T339E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T338H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T338E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T336H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T336E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T335H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T335E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T334H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T333H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T332H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T331K","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T331G","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T331C","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T331A","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T330H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T329H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T328H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T328E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T327H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T326G","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T326E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T325H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T324H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T323H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T323E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T322H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T322E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T320H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T320E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T319H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T319E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T318H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T318E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T314H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T313H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T313E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T312H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T312E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T311H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T309H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T308H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T306Y","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T306R","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T307H","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Touch T307E","cmmlge0bb00039gu5zhlhrwq4","Modern"
"Terra X127J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X127H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X126F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X125J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X125H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X125F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X124J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X124H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X123J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X123H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X123F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X122J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X122H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X122F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X121F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X109J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X109H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X108J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X108H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X108F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X108E","cmmlge0b200019gu54iznydxb","Classic"
"Terra X107J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X107H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X106J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X106I","cmmlge0b200019gu54iznydxb","Classic"
"Terra X106H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X106G","cmmlge0b200019gu54iznydxb","Classic"
"Terra X105J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X105I","cmmlge0b200019gu54iznydxb","Classic"
"Terra X105H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X105G","cmmlge0b200019gu54iznydxb","Classic"
"Terra X104J","cmmlge0b200019gu54iznydxb","Classic"
"Terra X104H","cmmlge0b200019gu54iznydxb","Classic"
"Terra X104F","cmmlge0b200019gu54iznydxb","Classic"
"Terra X104E","cmmlge0b200019gu54iznydxb","Classic"
"Terra X103J","cmmlge0b200019gu54iznydxb","Classic"
"Steffano L119E","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L118E","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L118C","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L117L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L117K","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L117H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L117G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L116L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L116K","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L116G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115F","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115D","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115C","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115B","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L115A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L114G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L114A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L113G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L113A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L112G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L112A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L111K","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L111G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L111A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L110K","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L110G","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L110A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L109L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L109H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L109F","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L109D","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L109A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L108L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L108I","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L108H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L108B","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L108A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107I","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107D","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107B","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L107A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L106L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L106I","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L106H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L106B","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L106A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105L","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105F","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105E","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105D","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105C","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L105A","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
"Steffano L104H","cmmlge0ao00009gu5yorrka3d","Neo Clasica"
